iso3,year,gdppc
EAR,2020,3296.2051222201
EAR,2019,3485.83540250583
EAR,2018,3450.30289844386
EAR,2017,3370.86780261045
EAR,2016,3266.95703994597
EAR,2015,3178.86716124226
EAR,2014,3091.3641287626
EAR,2013,3013.93253830751
EAR,2012,2939.37593158074
EAR,2011,2862.47539021219
EAR,2010,2769.87664169436
EAR,2009,2644.32908283068
EAR,2008,2668.77158037966
EAR,2007,2620.13480564456
EAR,2006,2517.93797435526
EAR,2005,2411.95897260986
EAR,2004,2314.66677487664
EAR,2003,2214.01476503093
EAR,2002,2146.24084688962
EAR,2001,2146.84095089536
EAR,2000,2160.74346407508
EAS,2024,13295.329301063
EAS,2023,12838.6681574645
EAS,2022,12361.4385727479
EAS,2021,12018.1160959764
EAS,2020,11313.8325015148
EAS,2019,11370.44994499
EAS,2018,10985.5560070104
EAS,2017,10544.5364751924
EAS,2016,10109.9616270695
EAS,2015,9730.64405529046
EAS,2014,9355.53149899712
EAS,2013,8985.01177157421
EAS,2012,8603.6234263906
EAS,2011,8240.19911455592
EAS,2010,7876.59864598949
EAS,2009,7370.0195612033
EAS,2008,7239.90537339912
EAS,2007,6985.43993494533
EAS,2006,6545.03469272412
EAS,2005,6190.68887546982
EAS,2004,5886.18938389565
EAS,2003,5602.52459533088
EAS,2002,5382.25360075602
EAS,2001,5196.78754674668
EAS,2000,5077.98492597409
EAP,2024,10127.9180882519
EAP,2023,9666.08432645256
EAP,2022,9200.1190748992
EAP,2021,8905.68067463003
EAP,2020,8293.47330929094
EAP,2019,8220.63635978721
EAP,2018,7806.58627734919
EAP,2017,7374.76727155093
EAP,2016,6966.41995023195
EAP,2015,6589.81824245918
EAP,2014,6225.56359132253
EAP,2013,5864.59707043702
EAP,2012,5511.80083123891
EAP,2011,5168.39472019044
EAP,2010,4797.14626921917
EAP,2009,4397.74180769777
EAP,2008,4102.08415106923
EAP,2007,3805.1786009497
EAP,2006,3410.6598804258
EAP,2005,3095.20781374557
EAP,2004,2835.31842515797
EAP,2003,2618.71809817655
EAP,2002,2422.46003381382
EAP,2001,2259.91957276105
EAP,2000,2132.32908980814
TEA,2024,10241.9890248099
TEA,2023,9774.78042985959
TEA,2022,9303.40405088781
TEA,2021,9005.51806406365
TEA,2020,8386.41483907815
TEA,2019,8312.8476797593
TEA,2018,7894.29743865068
TEA,2017,7457.82890009373
TEA,2016,7045.16072110558
TEA,2015,6664.53447337008
TEA,2014,6296.37014710907
TEA,2013,5931.54927372231
TEA,2012,5575.01390464133
TEA,2011,5227.95136482515
TEA,2010,4852.63859013079
TEA,2009,4448.80407260716
TEA,2008,4149.89172169115
TEA,2007,3849.69181744448
TEA,2006,3450.71267623218
TEA,2005,3131.6805514233
TEA,2004,2868.82269353821
TEA,2003,2649.71946543958
TEA,2002,2451.23083387714
TEA,2001,2286.87458531728
TEA,2000,2157.85535603795
EMU,2024,37747.5762546902
EMU,2023,37542.8850711276
EMU,2022,37533.5524037551
EMU,2021,36304.0120488212
EMU,2020,34123.5966842683
EMU,2019,36362.1610606018
EMU,2018,35860.4204802822
EMU,2017,35301.6485495203
EMU,2016,34456.7787485334
EMU,2015,33928.614137702
EMU,2014,33296.8666974398
EMU,2013,32867.052177107
EMU,2012,32959.6032104989
EMU,2011,33329.674600975
EMU,2010,32682.9836342241
EMU,2009,32081.0242521645
EMU,2008,33692.5979697593
EMU,2007,33707.163004223
EMU,2006,32882.2025430207
EMU,2005,31964.0968987768
EMU,2004,31559.0180212487
EMU,2003,31005.4460255685
EMU,2002,30929.8173201796
EMU,2001,30766.5726970873
EMU,2000,30189.3008380116
ECS,2024,26049.7447851247
ECS,2023,25741.0380070691
ECS,2022,25489.1529254156
ECS,2021,24641.4252022588
ECS,2020,23085.0498018734
ECS,2019,24442.3874231782
ECS,2018,24094.598211265
ECS,2017,23666.3148569145
ECS,2016,23073.4498063679
ECS,2015,22742.4739859372
ECS,2014,22377.2366286294
ECS,2013,22039.7194290423
ECS,2012,21930.9259023068
ECS,2011,21946.7182534558
ECS,2010,21496.9574340089
ECS,2009,21021.0362461548
ECS,2008,22077.8466393493
ECS,2007,21942.3439443716
ECS,2006,21218.6420264668
ECS,2005,20483.7052778191
ECS,2004,19994.9526883816
ECS,2003,19434.9539216248
ECS,2002,19137.987953529
ECS,2001,18876.2222676969
ECS,2000,18489.7723627187
ECA,2024,8719.2497368167
ECA,2023,8435.75381106955
ECA,2022,7972.62807689424
ECA,2021,7690.46991422501
ECA,2020,7080.0362508299
ECA,2019,7109.90457345448
ECA,2018,6989.62463883041
ECA,2017,6792.21425054227
ECA,2016,6462.34464500545
ECA,2015,6338.80741019255
ECA,2014,6178.94474790458
ECA,2013,6037.24531324726
ECA,2012,5714.90712667646
ECA,2011,5534.97431736067
ECA,2010,5149.8055295914
ECA,2009,4846.21223459428
ECA,2008,5057.30262489027
ECA,2007,4937.15920672959
ECA,2006,4618.3280614311
ECA,2005,4286.86707967653
ECA,2004,3966.81545088351
ECA,2003,3636.01340486753
ECA,2002,3426.15822729396
ECA,2001,3234.66049997751
ECA,2000,3245.88534647866
TEC,2024,10509.1101785927
TEC,2023,10132.3013270566
TEC,2022,9708.77674684136
TEC,2021,9476.65110748915
TEC,2020,8812.50868521582
TEC,2019,8959.32260249973
TEC,2018,8750.28088810459
TEC,2017,8464.38023977556
TEC,2016,8146.53010473417
TEC,2015,8034.6842596255
TEC,2014,7958.16097502701
TEC,2013,7818.91433979736
TEC,2012,7600.7808253936
TEC,2011,7380.61822115828
TEC,2010,7000.76886191211
TEC,2009,6711.53031024933
TEC,2008,7066.17131599245
TEC,2007,6778.5300441514
TEC,2006,6297.57598769406
TEC,2005,5843.32142618431
TEC,2004,5481.95683609424
TEC,2003,5084.48553032781
TEC,2002,4789.40719343969
TEC,2001,4558.68495710412
TEC,2000,4437.3279983663
EUU,2024,34899.3225839678
EUU,2023,34626.5282460477
EUU,2022,34606.1111714906
EUU,2021,33488.0493001082
EUU,2020,31435.0432357987
EUU,2019,33289.4438136062
EUU,2018,32739.0873976707
EUU,2017,32135.668371076
EUU,2016,31300.1655435498
EUU,2015,30771.6635221374
EUU,2014,30117.891265209
EUU,2013,29667.2132839257
EUU,2012,29700.9101574933
EUU,2011,29974.1599339174
EUU,2010,29352.9533503664
EUU,2009,28771.7442854218
EUU,2008,30144.6595203745
EUU,2007,30060.2071364862
EUU,2006,29246.6564527789
EUU,2005,28334.7697308438
EUU,2004,27885.7767479776
EUU,2003,27284.7373654402
EUU,2002,27131.1240490784
EUU,2001,26899.8894391635
EUU,2000,26365.8085370636
HPC,2024,1016.27398761692
HPC,2023,992.174917021435
HPC,2022,983.847120090035
HPC,2021,962.578481916824
HPC,2020,947.580161647698
HPC,2019,974.069965846461
HPC,2018,961.125858662023
HPC,2017,949.269457689577
HPC,2016,930.303195845621
HPC,2015,917.924140878178
HPC,2014,900.23327280781
HPC,2013,878.389738901825
HPC,2012,850.90537224906
HPC,2011,840.995109673087
HPC,2010,830.195436382547
HPC,2009,803.669382584904
HPC,2008,799.010898073682
HPC,2007,777.852603441457
HPC,2006,758.076010727433
HPC,2005,737.815494830608
HPC,2004,719.286073985495
HPC,2003,699.537450245131
HPC,2002,692.386060275808
HPC,2001,685.807417274643
HPC,2000,679.661916317719
,2024,42026.5401511337
,2023,41501.2948730887
,2022,41064.1952230136
,2021,40005.1470452164
,2020,37706.0367844528
,2019,39326.9264662088
,2018,38731.1124683986
,2017,37945.3076510303
,2016,37185.2771759522
,2015,36734.6310227088
,2014,36111.2634992428
,2013,35522.3093441449
,2012,35159.0555187547
,2011,34840.5663756104
,2010,34306.4541964383
,2009,33440.6880027413
,2008,34817.0437554658
,2007,34818.495991805
,2006,34058.5960994323
,2005,33181.5625765607
,2004,32386.3750803379
,2003,31459.5817301314
,2002,30920.0871053297
,2001,30574.4108550638
,2000,30253.8409167376
IBD,2024,7516.23109692996
IBD,2023,7237.59788175414
IBD,2022,6950.42582854395
IBD,2021,6729.33339266546
IBD,2020,6287.10346120634
IBD,2019,6412.74148413925
IBD,2018,6215.67638120711
IBD,2017,5978.75957459242
IBD,2016,5738.52582613831
IBD,2015,5546.81934137697
IBD,2014,5370.20489610287
IBD,2013,5179.63613332378
IBD,2012,4977.09090605651
IBD,2011,4770.82824838185
IBD,2010,4533.00914065275
IBD,2009,4249.82071937767
IBD,2008,4177.43900963448
IBD,2007,3983.75786510527
IBD,2006,3693.37066538383
IBD,2005,3445.54326791071
IBD,2004,3247.59840290551
IBD,2003,3048.08979022397
IBD,2002,2910.66880220101
IBD,2001,2816.85409923483
IBD,2000,2750.17686745674
IBT,2024,5825.50541967732
IBT,2023,5634.16482692317
IBT,2022,5440.77771363889
IBT,2021,5288.48751677048
IBT,2020,4975.19205124347
IBT,2019,5097.1350886918
IBT,2018,4959.05836315983
IBT,2017,4788.10478996534
IBT,2016,4614.08685562372
IBT,2015,4477.24409653758
IBT,2014,4349.50164662377
IBT,2013,4204.1114505155
IBT,2012,4049.02401734632
IBT,2011,3898.12924678617
IBT,2010,3721.63119008758
IBT,2009,3504.47378188872
IBT,2008,3449.8203963698
IBT,2007,3302.82526069676
IBT,2006,3079.20147750429
IBT,2005,2886.65266109948
IBT,2004,2731.20917223408
IBT,2003,2572.95758342267
IBT,2002,2466.37534927867
IBT,2001,2391.86557804998
IBT,2000,2340.82875174853
IDB,2024,2107.6638668718
IDB,2023,2062.62356419287
IDB,2022,2043.42372895199
IDB,2021,1988.14316748151
IDB,2020,1943.87243809295
IDB,2019,2049.30236677741
IDB,2018,2028.14092040239
IDB,2017,1991.50582003859
IDB,2016,1975.50456585507
IDB,2015,1967.8941145813
IDB,2014,1932.2366467346
IDB,2013,1864.20094351718
IDB,2012,1800.98680407865
IDB,2011,1762.43109999793
IDB,2010,1732.0970274752
IDB,2009,1677.01134797999
IDB,2008,1625.06360764076
IDB,2007,1600.87649761883
IDB,2006,1558.19950495576
IDB,2005,1510.78551454883
IDB,2004,1461.53585071321
IDB,2003,1395.74781049748
IDB,2002,1368.72431947825
IDB,2001,1319.28373984693
IDB,2000,1302.79173205587
IDX,2024,1173.2818683549
IDX,2023,1147.16316787956
IDX,2022,1135.34471641403
IDX,2021,1112.55281021201
IDX,2020,1097.9073513853
IDX,2019,1127.40470768605
IDX,2018,1100.73857863193
IDX,2017,1073.84673193105
IDX,2016,1043.61712928397
IDX,2015,1024.03892548547
IDX,2014,1015.3734765589
IDX,2013,987.559506416371
IDX,2012,958.993364993698
IDX,2011,957.759251305851
IDX,2010,941.87311126462
IDX,2009,904.690055498465
IDX,2008,888.11196361438
IDX,2007,857.594387123422
IDX,2006,824.39686692688
IDX,2005,793.392553485602
IDX,2004,763.028687893496
IDX,2003,736.445386593645
IDX,2002,717.326546711149
IDX,2001,701.950532842353
IDX,2000,689.180790229207
IDA,2024,1498.37807376176
IDA,2023,1466.40467616719
IDA,2022,1452.67025448891
IDA,2021,1418.97233507819
IDA,2020,1394.41549981948
IDA,2019,1451.18305482757
IDA,2018,1427.14883414215
IDA,2017,1397.38370461298
IDA,2016,1372.7296442096
IDA,2015,1357.9051932623
IDA,2014,1339.89861488766
IDA,2013,1297.88287583466
IDA,2012,1256.89332471361
IDA,2011,1242.31604652501
IDA,2010,1220.95123872251
IDA,2009,1176.8794999748
IDA,2008,1147.24627389385
IDA,2007,1118.49861077272
IDA,2006,1081.58606287181
IDA,2005,1044.65404144036
IDA,2004,1007.42076408979
IDA,2003,966.711421750773
IDA,2002,944.764140365419
IDA,2001,917.222006498417
IDA,2000,902.727878479473
LTE,2024,11918.0405122553
LTE,2023,11414.6924038042
LTE,2022,10941.9407766362
LTE,2021,10610.2084233095
LTE,2020,9878.26644474708
LTE,2019,9886.1162980852
LTE,2018,9481.1203747958
LTE,2017,9041.12377451984
LTE,2016,8645.98435648163
LTE,2015,8331.63288950883
LTE,2014,8010.17156732513
LTE,2013,7663.56295285725
LTE,2012,7306.62850181868
LTE,2011,6951.29551622392
LTE,2010,6526.90643063144
LTE,2009,6076.71969051382
LTE,2008,5893.64125969097
LTE,2007,5546.15574148121
LTE,2006,5065.16601889118
LTE,2005,4664.00553113974
LTE,2004,4353.94772044713
LTE,2003,4049.32719801138
LTE,2002,3813.47993525517
LTE,2001,3620.40152506982
LTE,2000,3466.77132065183
LCN,2024,8871.53601669473
LCN,2023,8736.17680385723
LCN,2022,8606.55427761644
LCN,2021,8317.64330039219
LCN,2020,7812.95729980292
LCN,2019,8447.71177421698
LCN,2018,8489.65331062758
LCN,2017,8458.43713679231
LCN,2016,8404.73192746461
LCN,2015,8546.91790238019
LCN,2014,8610.20897998125
LCN,2013,8594.86059532881
LCN,2012,8454.76965680889
LCN,2011,8324.64861785153
LCN,2010,8060.06410621954
LCN,2009,7676.11101980124
LCN,2008,7945.57320353123
LCN,2007,7751.39723773622
LCN,2006,7448.5139089453
LCN,2005,7160.6891743433
LCN,2004,6962.74810727734
LCN,2003,6668.85196382399
LCN,2002,6609.4435978908
LCN,2001,6684.04487881254
LCN,2000,6741.98165315129
LAC,2024,8307.70645839353
LAC,2023,8203.23895137503
LAC,2022,8089.0443057316
LAC,2021,7827.41188417897
LAC,2020,7368.61318654015
LAC,2019,7962.19314357083
LAC,2018,8010.5932042996
LAC,2017,7986.11604858229
LAC,2016,7932.49607746858
LAC,2015,8087.33242325425
LAC,2014,8162.13622465638
LAC,2013,8155.35128235007
LAC,2012,8023.11594740369
LAC,2011,7916.87181279329
LAC,2010,7665.02918840407
LAC,2009,7282.42112731485
LAC,2008,7550.46364134656
LAC,2007,7361.2956717151
LAC,2006,7067.05640436568
LAC,2005,6788.80078819268
LAC,2004,6598.99754541507
LAC,2003,6328.85389898797
LAC,2002,6280.19153327588
LAC,2001,6362.4321554373
LAC,2000,6437.96110048513
TLA,2024,8744.52778534944
TLA,2023,8611.07781121831
TLA,2022,8479.2645101924
TLA,2021,8194.51065809746
TLA,2020,7684.93194839094
TLA,2019,8304.43005301967
TLA,2018,8349.31011182677
TLA,2017,8315.23504920842
TLA,2016,8259.95033794012
TLA,2015,8404.04978849743
TLA,2014,8473.41365340212
TLA,2013,8456.92525770353
TLA,2012,8314.56455528008
TLA,2011,8183.49690860235
TLA,2010,7913.20182058713
TLA,2009,7519.4352696386
TLA,2008,7789.67796085559
TLA,2007,7589.78302426148
TLA,2006,7284.00945702325
TLA,2005,6997.30872821488
TLA,2004,6799.2914773993
TLA,2003,6518.71090729152
TLA,2002,6458.56096728307
TLA,2001,6536.56971674071
TLA,2000,6609.75491780903
LDC,2024,1090.57292521647
LDC,2023,1074.29165043316
LDC,2022,1066.56260269683
LDC,2021,1041.81864393151
LDC,2020,1037.73611237248
LDC,2019,1064.77726218382
LDC,2018,1040.23273178411
LDC,2017,1017.69408591328
LDC,2016,997.08869308831
LDC,2015,983.414934367096
LDC,2014,979.669421273234
LDC,2013,952.21846887207
LDC,2012,919.308093708723
LDC,2011,911.315681048424
LDC,2010,905.393997038056
LDC,2009,871.259636862048
LDC,2008,855.844899163499
LDC,2007,822.870375237203
LDC,2006,785.207477962037
LDC,2005,752.662444138539
LDC,2004,717.770654491983
LDC,2003,690.027993459742
LDC,2002,672.754876647406
LDC,2001,654.239496984006
LDC,2000,638.717166705897
LMY,2024,5539.32895443457
LMY,2023,5358.98340901979
LMY,2022,5170.6906311666
LMY,2021,5019.23390795338
LMY,2020,4723.43743275583
LMY,2019,4833.03178169414
LMY,2018,4699.02853867183
LMY,2017,4534.54734531501
LMY,2016,4363.46432262705
LMY,2015,4223.77742891002
LMY,2014,4089.19933719999
LMY,2013,3942.47943622101
LMY,2012,3784.75096839907
LMY,2011,3638.55326608162
LMY,2010,3469.80590095764
LMY,2009,3254.91684838707
LMY,2008,3174.81724219519
LMY,2007,3039.02649139576
LMY,2006,2831.5291839446
LMY,2005,2653.8201446199
LMY,2004,2507.18197955636
LMY,2003,2360.95764512632
LMY,2002,2264.73090350902
LMY,2001,2196.36804936148
LMY,2000,2151.76974084658
,2024,701.876749725515
,2023,697.417753503119
,2022,707.920608976212
,2021,700.702189041902
,2020,705.636008447738
,2019,723.841947800285
,2018,716.409588833122
,2017,711.73676445834
,2016,708.867855344742
,2015,714.836450326294
,2014,736.000091581386
,2013,726.823062758041
,2012,716.09065527899
,2011,759.660124185919
,2010,778.449884465119
,2009,747.424359964627
,2008,741.11779688869
,2007,722.632713618076
,2006,700.508162576728
,2005,682.309740241321
,2004,658.395846852181
,2003,636.681570479962
,2002,628.341950518703
,2001,614.079824853581
,2000,602.574094429821
,2024,2270.11004592826
,2023,2182.51186143558
,2022,2100.10158614282
,2021,2001.03941041582
,2020,1897.7170729304
,2019,2008.18880063209
,2018,1968.63004426859
,2017,1902.90019731087
,2016,1842.15082274922
,2015,1780.68853695471
,2014,1713.01012069776
,2013,1645.19191940054
,2012,1584.66060846163
,2011,1533.95313999788
,2010,1490.64568864373
,2009,1423.32868147908
,2008,1366.54442487547
,2007,1330.22942300294
,2006,1266.02252397216
,2005,1202.55943524109
,2004,1145.84385452204
,2003,1086.00605228519
,2002,1049.89413115325
,2001,1030.54420640333
,2000,1007.37198688175
MEA,2024,5485.38728777077
MEA,2023,5463.85312225795
MEA,2022,5446.99294793607
MEA,2021,5215.44015006661
MEA,2020,5038.99715364181
MEA,2019,5321.15148636731
MEA,2018,5326.92749664004
MEA,2017,5284.96625263466
MEA,2016,5264.32028463837
MEA,2015,5130.25978607342
MEA,2014,5091.0962863676
MEA,2013,5037.81336990196
MEA,2012,5027.92406494544
MEA,2011,4930.78647700097
MEA,2010,4856.62716897561
MEA,2009,4733.21861400545
MEA,2008,4792.09091697074
MEA,2007,4700.75513970204
MEA,2006,4574.7429671738
MEA,2005,4421.56714645457
MEA,2004,4300.88224696943
MEA,2003,4079.82924310156
MEA,2002,3990.90379834447
MEA,2001,3997.88013509715
MEA,2000,4011.77398465932
MNA,2024,3032.00524250795
MNA,2023,3016.25210020449
MNA,2022,2982.78335555639
MNA,2021,2908.15343616643
MNA,2020,2835.4044930412
MNA,2019,2963.20718256898
MNA,2018,2975.07985684262
MNA,2017,2965.75725456964
MNA,2016,2916.70744518601
MNA,2015,2808.6233441937
MNA,2014,2825.61617270762
MNA,2013,2810.83533998643
MNA,2012,2833.14222876831
MNA,2011,2791.2438124294
MNA,2010,2860.92140660337
MNA,2009,2788.71696885337
MNA,2008,2772.41082301408
MNA,2007,2738.10877611324
MNA,2006,2644.58495698406
MNA,2005,2566.78208916082
MNA,2004,2501.78844532817
MNA,2003,2376.11302385758
MNA,2002,2365.65618222895
MNA,2001,2340.6562424534
MNA,2000,2325.17423873793
TMN,2024,3037.56299208501
TMN,2023,3016.38786220006
TMN,2022,2981.95267795857
TMN,2021,2907.14478110535
TMN,2020,2834.79641974013
TMN,2019,2960.32844444325
TMN,2018,2972.03291109214
TMN,2017,2962.3615987999
TMN,2016,2912.85149131795
TMN,2015,2805.48695611112
TMN,2014,2822.91033070601
TMN,2013,2807.49675855009
TMN,2012,2830.4473285746
TMN,2011,2789.01231595172
TMN,2010,2860.48869374477
TMN,2009,2788.38392625619
TMN,2008,2772.98146343357
TMN,2007,2739.2081362149
TMN,2006,2645.26623060397
TMN,2005,2566.36310130843
TMN,2004,2502.27907345539
TMN,2003,2378.2687729575
TMN,2002,2369.04863370009
TMN,2001,2341.85548813008
TMN,2000,2324.47374187732
MIC,2024,6143.92793992414
MIC,2023,5930.65300014784
MIC,2022,5707.56983867332
MIC,2021,5529.07594077267
MIC,2020,5189.15700851441
MIC,2019,5300.45479347584
MIC,2018,5143.80804206815
MIC,2017,4954.25658592079
MIC,2016,4758.47326248274
MIC,2015,4597.60474958281
MIC,2014,4441.95318528448
MIC,2013,4276.70136715966
MIC,2012,4099.73864141949
MIC,2011,3930.18409635282
MIC,2010,3738.48355881277
MIC,2009,3501.39817047288
MIC,2008,3410.31647387697
MIC,2007,3259.67210709256
MIC,2006,3031.32395605497
MIC,2005,2835.73705982702
MIC,2004,2675.18961309519
MIC,2003,2515.39133887836
MIC,2002,2409.04026387917
MIC,2001,2333.7499198409
MIC,2000,2284.57379722884
NAC,2024,64506.5636066642
NAC,2023,63532.0076871763
NAC,2022,62404.6210602795
NAC,2021,61198.2512363301
NAC,2020,57774.414970072
NAC,2019,59425.2842320485
NAC,2018,58314.2046320345
NAC,2017,57026.2780816387
NAC,2016,56048.8982873869
NAC,2015,55534.4614029189
NAC,2014,54473.0949224699
NAC,2013,53554.2762571962
NAC,2012,52849.308994613
NAC,2011,52118.7246769571
NAC,2010,51671.5125292842
NAC,2009,50741.9965051822
NAC,2008,52571.5603822929
NAC,2007,52982.1116719497
NAC,2006,52436.4017613233
NAC,2005,51517.6950673225
NAC,2004,50256.4478409679
NAC,2003,48872.9887267576
NAC,2002,47992.7531590537
NAC,2001,47590.3058980687
NAC,2000,47578.0098430294
,2024,
,2023,
,2022,
,2021,
,2020,
,2019,
,2018,
,2017,
,2016,
,2015,
,2014,
,2013,
,2012,
,2011,
,2010,
,2009,
,2008,
,2007,
,2006,
,2005,
,2004,
,2003,
,2002,
,2001,
,2000,
OED,2024,40700.644346174
OED,2023,40246.7434272636
OED,2022,39804.662496136
OED,2021,38777.5008307701
OED,2020,36615.9210625073
OED,2019,38231.9217156517
OED,2018,37756.2846941147
OED,2017,37096.0220627904
OED,2016,36367.1062221549
OED,2015,35931.9232791311
OED,2014,35262.5460710348
OED,2013,34700.9892249754
OED,2012,34347.4370080791
OED,2011,34082.4870465138
OED,2010,33643.2480011289
OED,2009,32893.8945245987
OED,2008,34298.2304550223
OED,2007,34431.7209417636
OED,2006,33783.1305010851
OED,2005,33018.6989832915
OED,2004,32329.4490211008
OED,2003,31536.7882697534
OED,2002,31136.4281024789
OED,2001,30890.1307171384
OED,2000,30690.4774888104
OSS,2024,12591.7678646757
OSS,2023,12357.3872788898
OSS,2022,12090.2779307406
OSS,2021,11725.9484104048
OSS,2020,10967.167100197
OSS,2019,11766.3686894514
OSS,2018,11423.9568368891
OSS,2017,11078.920682682
OSS,2016,10667.3498101902
OSS,2015,10359.1167773921
OSS,2014,10136.4144598495
OSS,2013,10035.6505283227
OSS,2012,10062.238765035
OSS,2011,10048.9525362804
OSS,2010,9827.79279523027
OSS,2009,9697.48344356645
OSS,2008,10341.1289954056
OSS,2007,10374.8445722028
OSS,2006,9957.08940870811
OSS,2005,9484.43695184372
OSS,2004,9162.0135054625
OSS,2003,8857.86466448506
OSS,2002,8607.0452021325
OSS,2001,8462.07721821462
OSS,2000,8345.85013891228
PSS,2024,3983.82503549085
PSS,2023,3890.39488708922
PSS,2022,3673.22544665674
PSS,2021,3430.07442035851
PSS,2020,3563.03524602951
PSS,2019,4011.32445225678
PSS,2018,4006.76552928832
PSS,2017,3950.29303336273
PSS,2016,3851.98445284976
PSS,2015,3761.06673610832
PSS,2014,3664.67145222981
PSS,2013,3584.67594496285
PSS,2012,3517.62486668208
PSS,2011,3527.86024214419
PSS,2010,3443.97974761278
PSS,2009,3363.38936959225
PSS,2008,3413.03941195594
PSS,2007,3380.41609757067
PSS,2006,3412.7724072437
PSS,2005,3370.06060523234
PSS,2004,3326.36724848114
PSS,2003,3236.8833823393
PSS,2002,3214.36683920705
PSS,2001,3193.57852227137
PSS,2000,3208.21888491744
PST,2024,46868.8115104791
PST,2023,46338.3245846606
PST,2022,45677.3513142375
PST,2021,44440.6342345946
PST,2020,41980.2062171255
PST,2019,43829.7166795611
PST,2018,43192.4790062502
PST,2017,42376.9506490702
PST,2016,41508.8826356411
PST,2015,40960.9089975197
PST,2014,40234.9561373078
PST,2013,39581.7331829371
PST,2012,39139.8614954799
PST,2011,38818.0285097988
PST,2010,38308.9980746451
PST,2009,37403.0656560604
PST,2008,38915.530644621
PST,2007,39009.2237757324
PST,2006,38248.3840891561
PST,2005,37354.0516891453
PST,2004,36518.8922234369
PST,2003,35572.4811697497
PST,2002,35047.3561038522
PST,2001,34691.794045547
PST,2000,34342.7799306961
PRE,2024,1439.73712111225
PRE,2023,1429.18875247624
PRE,2022,1430.90365853734
PRE,2021,1402.45446054346
PRE,2020,1407.15348093823
PRE,2019,1507.8698553362
PRE,2018,1501.77325261054
PRE,2017,1503.731439286
PRE,2016,1521.02292118899
PRE,2015,1526.04099231967
PRE,2014,1523.1979782259
PRE,2013,1490.99576376132
PRE,2012,1447.56913413737
PRE,2011,1429.48857229998
PRE,2010,1413.56297929276
PRE,2009,1364.66024275943
PRE,2008,1341.14167924281
PRE,2007,1297.39935876899
PRE,2006,1256.95120061394
PRE,2005,1217.74344099826
PRE,2004,1183.42946823297
PRE,2003,1087.81145769948
PRE,2002,1127.35411491859
PRE,2001,1095.69274497162
PRE,2000,1080.12609789335
SST,2024,12794.3634985188
SST,2023,12160.0587635306
SST,2022,11682.1880704072
SST,2021,10988.3149576582
SST,2020,10333.0141438009
SST,2019,11210.5608938361
SST,2018,10991.2219783357
SST,2017,10755.3448582832
SST,2016,10529.0592324888
SST,2015,10451.9964952878
SST,2014,10328.383721223
SST,2013,10195.8863691367
SST,2012,10180.0751029745
SST,2011,10066.3427831055
SST,2010,9914.45968595479
SST,2009,9809.37789211833
SST,2008,10357.4606783297
SST,2007,10342.0337309381
SST,2006,9984.06367153864
SST,2005,9464.63468920637
SST,2004,9118.62424504978
SST,2003,8809.07593512754
SST,2002,8509.09600338007
SST,2001,8334.94332625642
SST,2000,8233.73342913905
SAS,2024,2329.35958665331
SAS,2023,2201.34248982502
SAS,2022,2079.70096039385
SAS,2021,1957.51785298129
SAS,2020,1806.99045379049
SAS,2019,1920.39706306333
SAS,2018,1863.72112635371
SAS,2017,1770.26291313502
SAS,2016,1676.35409771736
SAS,2015,1570.54142452744
SAS,2014,1475.21676492149
SAS,2013,1392.20217832083
SAS,2012,1326.51107387395
SAS,2011,1272.07513801273
SAS,2010,1222.51823005713
SAS,2009,1145.46231054376
SAS,2008,1081.29827128245
SAS,2007,1059.31634784168
SAS,2006,999.335555352338
SAS,2005,940.169908937804
SAS,2004,887.193101541892
SAS,2003,838.605352866225
SAS,2002,793.587791994034
SAS,2001,778.357238654588
SAS,2000,758.133172433103
TSA,2024,2329.35958665331
TSA,2023,2201.34248982502
TSA,2022,2079.70096039385
TSA,2021,1957.51785298129
TSA,2020,1806.99045379049
TSA,2019,1920.39706306333
TSA,2018,1863.72112635371
TSA,2017,1770.26291313502
TSA,2016,1676.35409771736
TSA,2015,1570.54142452744
TSA,2014,1475.21676492149
TSA,2013,1392.20217832083
TSA,2012,1326.51107387395
TSA,2011,1272.07513801273
TSA,2010,1222.51823005713
TSA,2009,1145.46231054376
TSA,2008,1081.29827128245
TSA,2007,1059.31634784168
TSA,2006,999.335555352338
TSA,2005,940.169908937804
TSA,2004,887.193101541892
TSA,2003,838.605352866225
TSA,2002,793.587791994034
TSA,2001,778.357238654588
TSA,2000,758.133172433103
SSF,2024,1588.93961326571
SSF,2023,1571.4055801623
SSF,2022,1568.02152788113
SSF,2021,1545.11388324435
SSF,2020,1529.91025762634
SSF,2019,1623.20798700291
SSF,2018,1624.6365666885
SSF,2017,1622.88510482914
SSF,2016,1625.38221431193
SSF,2015,1647.32085826836
SSF,2014,1644.07050150089
SSF,2013,1613.00691852166
SSF,2012,1574.72990968301
SSF,2011,1566.14176154754
SSF,2010,1543.42062336352
SSF,2009,1495.84741754789
SSF,2008,1490.82485147612
SSF,2007,1456.90044586522
SSF,2006,1410.57668732902
SSF,2005,1366.97314297454
SSF,2004,1325.18723336594
SSF,2003,1276.36045213934
SSF,2002,1259.36882961546
SSF,2001,1215.95723291217
SSF,2000,1198.41035230362
SSA,2024,1587.52608812619
SSA,2023,1570.00530365333
SSA,2022,1566.66436596342
SSA,2021,1543.83294885439
SSA,2020,1528.60209704355
SSA,2019,1621.67647915089
